timestamp_utc,symbol,interval,signal,trade_direction,open,high,low,close,candle_dir,total_volume,vol_ratio_vs_avg,delta,delta_ratio,poc_price,max_bull_stacked,max_bear_stacked,confluence_score,confluence_stars,follow_through,is_news_candle
2022-01-01 09:20,BTCUSDT,1m,DELTA_DIV,SHORT,47137.97,47168.93,47128.36,47168.93,BULL,3.6168,0.072,-0.9544,0.2639,47130.0,0,0,0,2,YES,NO
2022-01-01 09:21,BTCUSDT,1m,CVD_DIV,SHORT,47168.92,47169.36,47130.0,47137.46,BEAR,3.8448,0.077,-0.9664,0.2514,47130.0,0,0,0,1,YES,NO
2022-01-01 09:22,BTCUSDT,1m,BULL_ABSORPTION,LONG,47137.47,47140.3,47123.02,47131.88,BEAR,6.2853,0.125,0.6279,0.0999,47125.0,0,0,0,1,YES,NO
2022-01-01 09:23,BTCUSDT,1m,BULL_ABSORPTION,LONG,47131.88,47138.29,47124.36,47138.29,BULL,2.5767,0.051,0.5367,0.2083,47125.0,0,0,0,2,NO,NO
2022-01-01 09:24,BTCUSDT,1m,NONE,—,47138.29,47138.29,47111.65,47111.75,BEAR,4.7285,0.094,-1.0465,0.2213,47110.0,0,0,0,1,N/A,NO
2022-01-01 09:25,BTCUSDT,1m,BULL_ABSORPTION,LONG,47111.75,47120.26,47091.78,47103.59,BEAR,12.8292,0.256,2.4144,0.1882,47090.0,0,0,0,2,NO,NO
2022-01-01 09:26,BTCUSDT,1m,EXHAUSTION_BEAR,LONG,47098.92,47109.99,47082.06,47082.12,BEAR,6.2988,0.126,-1.0548,0.1675,47080.0,0,0,0,2,YES,NO
2022-01-01 09:27,BTCUSDT,1m,CVD_DIV,LONG,47082.12,47141.48,47082.12,47138.74,BULL,8.6508,0.172,1.7796,0.2057,47080.0,0,0,0,1,NO,NO
2022-01-01 09:28,BTCUSDT,1m,NONE,—,47138.74,47141.12,47125.56,47129.45,BEAR,4.3626,0.087,-0.7494,0.1718,47125.0,0,0,0,1,N/A,NO
2022-01-01 09:29,BTCUSDT,1m,NONE,—,47129.44,47142.22,47091.62,47094.74,BEAR,10.145,0.202,0.267,0.0263,47090.0,0,0,0,1,N/A,NO
2022-01-01 09:30,BTCUSDT,1m,NONE,—,47094.74,47119.4,47094.34,47111.23,BULL,4.552,0.091,-0.369,0.0811,47095.0,0,0,0,1,N/A,NO
2022-01-01 09:31,BTCUSDT,1m,BULL_ABSORPTION,LONG,47111.23,47120.0,47105.15,47115.99,BULL,4.9071,0.098,-2.1123,0.4305,47105.0,0,0,0,2,YES,NO
2022-01-01 09:32,BTCUSDT,1m,NONE,—,47117.74,47126.85,47115.99,47124.1,BULL,7.7174,0.154,0.5146,0.0667,47115.0,0,0,0,1,N/A,NO
2022-01-01 09:33,BTCUSDT,1m,CVD_DIV,SHORT,47124.1,47126.55,47076.31,47087.99,BEAR,12.483,0.249,-2.075,0.1662,47075.0,0,0,0,1,YES,NO
2022-01-01 09:34,BTCUSDT,1m,NONE,—,47087.99,47101.48,47064.01,47071.59,BEAR,17.108,0.341,-9.8308,0.5746,47065.0,0,7,0,2,N/A,NO
2022-01-01 09:35,BTCUSDT,1m,NONE,—,47071.59,47074.09,46987.75,47010.7,BEAR,39.9092,0.796,-26.2378,0.6574,46990.0,0,17,0,2,N/A,NO
2022-01-01 09:36,BTCUSDT,1m,BULL_ABSORPTION,LONG,47010.7,47029.62,47004.92,47013.0,BULL,15.542,0.31,7.152,0.4602,47005.0,0,0,0,2,NO,NO
2022-01-01 09:37,BTCUSDT,1m,BULL_ABSORPTION,LONG,47013.01,47020.0,46981.75,47010.55,BEAR,13.2728,0.265,-2.0488,0.1544,46980.0,0,0,0,2,YES,NO
2022-01-01 09:38,BTCUSDT,1m,BULL_ABSORPTION,LONG,47010.55,47025.0,46990.77,47011.09,BULL,27.4463,0.547,18.5171,0.6747,46990.0,7,0,0,3,NO,NO
2022-01-01 09:39,BTCUSDT,1m,NONE,—,47011.09,47020.5,46988.37,46995.14,BEAR,4.176,0.083,-2.3244,0.5566,46990.0,0,6,0,2,N/A,NO
2022-01-01 09:40,BTCUSDT,1m,BULL_ABSORPTION,LONG,46995.15,47011.26,46986.44,47007.06,BULL,7.7195,0.154,2.7205,0.3524,46985.0,0,0,0,2,NO,NO
2022-01-01 09:41,BTCUSDT,1m,CVD_DIV,LONG,47003.3,47010.09,46974.13,46974.69,BEAR,7.4592,0.149,-2.513,0.3369,46975.0,0,0,0,1,NO,NO
2022-01-01 09:42,BTCUSDT,1m,BULL_ABSORPTION,LONG,46974.69,46974.69,46933.58,46953.0,BEAR,34.2048,0.682,-7.5264,0.22,46935.0,0,0,0,1,NO,NO
2022-01-01 09:43,BTCUSDT,1m,NONE,—,46952.99,46953.0,46939.94,46941.58,BEAR,9.2325,0.184,-5.0883,0.5511,46940.0,0,3,0,1,N/A,NO
2022-01-01 09:44,BTCUSDT,1m,NONE,—,46941.58,46997.88,46939.94,46988.47,BULL,15.4236,0.308,9.5292,0.6178,46940.0,12,0,0,2,N/A,NO
2022-01-01 09:45,BTCUSDT,1m,BULL_ABSORPTION,LONG,46988.46,46988.47,46953.45,46966.83,BEAR,11.8461,0.236,-7.3409,0.6197,46955.0,0,7,0,2,YES,NO
2022-01-01 09:46,BTCUSDT,1m,BULL_ABSORPTION,LONG,46966.82,46997.6,46947.43,46997.6,BULL,12.541,0.25,-6.541,0.5216,46945.0,0,10,0,3,YES,NO
2022-01-01 09:47,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,46997.6,47019.99,46991.49,47009.33,BULL,6.2802,0.125,0.351,0.0559,46990.0,0,0,0,1,NO,NO
2022-01-01 09:48,BTCUSDT,1m,BULL_INITIATION,LONG,47009.34,47067.52,47009.33,47051.91,BULL,14.1684,0.282,9.1836,0.6482,47010.0,12,0,0,2,YES,NO
2022-01-01 09:49,BTCUSDT,1m,NONE,—,47051.92,47076.27,47049.8,47068.5,BULL,13.9725,0.279,2.3945,0.1714,47050.0,0,0,0,1,N/A,NO
2022-01-01 09:50,BTCUSDT,1m,BULL_ABSORPTION,LONG,47068.52,47085.67,47041.01,47081.47,BULL,4.1265,0.082,-0.4725,0.1145,47040.0,0,0,0,2,NO,NO
2022-01-01 09:51,BTCUSDT,1m,CVD_DIV,SHORT,47081.48,47086.16,47032.57,47037.31,BEAR,6.1424,0.122,-2.772,0.4513,47035.0,0,0,0,1,NO,NO
2022-01-01 09:52,BTCUSDT,1m,NONE,—,47037.3,47059.22,47034.04,47059.12,BULL,4.925,0.098,-0.783,0.159,47035.0,0,0,0,1,N/A,NO
2022-01-01 09:53,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47059.11,47069.82,47048.14,47052.93,BEAR,3.7236,0.074,-0.3324,0.0893,47050.0,0,0,0,1,YES,NO
2022-01-01 09:54,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47052.93,47069.32,47046.64,47046.64,BEAR,4.1255,0.082,0.2875,0.0697,47045.0,0,0,0,1,NO,NO
2022-01-01 09:55,BTCUSDT,1m,BULL_ABSORPTION,LONG,47049.44,47055.25,47043.9,47049.68,BULL,4.0372,0.08,0.5532,0.137,47045.0,0,0,0,2,YES,NO
2022-01-01 09:56,BTCUSDT,1m,NONE,—,47048.64,47076.22,47048.47,47076.21,BULL,3.9168,0.078,-0.5184,0.1324,47050.0,0,0,0,1,N/A,NO
2022-01-01 09:57,BTCUSDT,1m,BULL_ABSORPTION,LONG,47076.21,47079.89,47065.51,47074.63,BEAR,5.8068,0.116,-1.5132,0.2606,47065.0,0,0,0,2,YES,NO
2022-01-01 09:58,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47074.63,47078.96,47074.59,47074.64,BULL,2.4137,0.048,-0.4111,0.1703,47075.0,0,0,0,2,NO,NO
2022-01-01 09:59,BTCUSDT,1m,NONE,—,47078.96,47143.99,47075.78,47143.98,BULL,9.2526,0.184,3.0898,0.3339,47075.0,0,0,0,1,N/A,NO
2022-01-01 10:00,BTCUSDT,1m,NONE,—,47143.98,47222.22,47135.53,47215.05,BULL,14.6676,0.292,1.1492,0.0783,47135.0,0,0,0,1,N/A,NO
2022-01-01 10:01,BTCUSDT,1m,BULL_ABSORPTION,LONG,47215.05,47260.0,47175.25,47232.95,BULL,26.6934,0.532,-0.8398,0.0315,47175.0,0,0,0,1,YES,NO
2022-01-01 10:02,BTCUSDT,1m,BULL_ABSORPTION,LONG,47232.95,47252.45,47213.43,47233.58,BULL,5.2448,0.105,1.384,0.2639,47215.0,0,0,0,2,YES,NO
2022-01-01 10:03,BTCUSDT,1m,NONE,—,47233.57,47298.75,47233.57,47283.64,BULL,19.6339,0.391,-1.5977,0.0814,47235.0,0,0,0,1,N/A,NO
2022-01-01 10:04,BTCUSDT,1m,NONE,—,47283.63,47287.44,47215.86,47221.55,BEAR,6.944,0.138,-0.6132,0.0883,47215.0,0,0,0,1,N/A,NO
2022-01-01 10:05,BTCUSDT,1m,EXHAUSTION_BEAR,LONG,47221.55,47221.55,47173.78,47178.0,BEAR,4.705,0.094,-0.183,0.0389,47175.0,0,0,0,1,NO,NO
2022-01-01 10:06,BTCUSDT,1m,BULL_ABSORPTION,LONG,47178.01,47184.39,47126.53,47168.64,BEAR,8.0664,0.161,0.7056,0.0875,47125.0,0,0,0,1,YES,NO
2022-01-01 10:07,BTCUSDT,1m,BULL_ABSORPTION,LONG,47168.61,47189.46,47151.22,47180.7,BULL,7.3232,0.146,2.3168,0.3164,47150.0,0,0,0,2,YES,NO
2022-01-01 10:08,BTCUSDT,1m,BULL_ABSORPTION,LONG,47180.7,47189.46,47160.0,47186.93,BULL,4.5624,0.091,0.3516,0.0771,47160.0,0,0,0,1,NO,NO
2022-01-01 10:09,BTCUSDT,1m,NONE,—,47186.93,47189.46,47166.0,47166.0,BEAR,3.838,0.077,-1.646,0.4289,47165.0,0,0,0,1,N/A,NO
2022-01-01 10:10,BTCUSDT,1m,BULL_ABSORPTION,LONG,47166.01,47180.62,47160.0,47171.26,BULL,4.6452,0.093,-1.8068,0.389,47160.0,0,0,0,2,YES,NO
2022-01-01 10:11,BTCUSDT,1m,DELTA_DIV,SHORT,47171.26,47205.0,47168.52,47197.94,BULL,3.9627,0.079,-1.9355,0.4884,47170.0,0,0,0,2,YES,NO
2022-01-01 10:12,BTCUSDT,1m,NONE,—,47197.95,47209.87,47160.0,47173.63,BEAR,7.266,0.145,-1.07,0.1473,47160.0,0,0,0,1,N/A,NO
2022-01-01 10:13,BTCUSDT,1m,NONE,—,47173.64,47173.64,47130.12,47138.51,BEAR,6.1002,0.122,-0.126,0.0207,47130.0,0,0,0,1,N/A,NO
2022-01-01 10:14,BTCUSDT,1m,NONE,—,47133.8,47146.99,47111.11,47111.12,BEAR,5.1184,0.102,-2.0384,0.3982,47110.0,0,0,0,1,N/A,NO
2022-01-01 10:15,BTCUSDT,1m,NONE,—,47111.11,47111.12,47040.0,47055.15,BEAR,13.9398,0.278,-3.1262,0.2243,47040.0,0,0,0,1,N/A,NO
2022-01-01 10:16,BTCUSDT,1m,NONE,—,47055.15,47059.28,47023.84,47024.24,BEAR,11.7999,0.235,-0.1673,0.0142,47025.0,0,0,0,1,N/A,NO
2022-01-01 10:17,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47023.84,47065.23,47023.19,47039.99,BULL,8.6472,0.172,-5.0232,0.5809,47025.0,0,8,0,3,YES,NO
2022-01-01 10:18,BTCUSDT,1m,BULL_ABSORPTION,LONG,47039.99,47050.0,47015.07,47030.32,BEAR,13.6486,0.272,1.974,0.1446,47015.0,0,0,0,1,YES,NO
2022-01-01 10:19,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,47030.32,47073.47,47030.31,47055.6,BULL,5.2344,0.104,0.0828,0.0158,47030.0,0,0,0,1,YES,NO
2022-01-01 10:20,BTCUSDT,1m,DELTA_DIV,LONG,47055.6,47062.75,47027.8,47038.82,BEAR,13.5142,0.269,9.8028,0.7254,47030.0,7,0,0,2,NO,NO
2022-01-01 10:21,BTCUSDT,1m,BULL_ABSORPTION,LONG,47038.82,47041.78,47002.4,47031.06,BEAR,16.7688,0.334,12.7832,0.7623,47000.0,8,0,0,3,NO,NO
2022-01-01 10:22,BTCUSDT,1m,CVD_DIV,LONG,47030.83,47031.06,46976.54,46987.56,BEAR,17.3855,0.347,-6.7705,0.3894,46975.0,0,0,0,1,YES,NO
2022-01-01 10:23,BTCUSDT,1m,DELTA_DIV,SHORT,46987.55,47020.95,46977.02,47019.99,BULL,11.4894,0.229,-2.4552,0.2137,46975.0,0,0,0,1,NO,NO
2022-01-01 10:24,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,47020.95,47053.19,47016.08,47040.06,BULL,4.1587,0.083,-2.2309,0.5364,47015.0,0,7,0,3,YES,NO
2022-01-01 10:25,BTCUSDT,1m,BULL_ABSORPTION,LONG,47040.06,47046.54,47011.83,47030.81,BEAR,7.4515,0.149,-0.9247,0.1241,47010.0,0,0,0,1,YES,NO
2022-01-01 10:26,BTCUSDT,1m,BULL_ABSORPTION,LONG,47030.81,47034.72,47017.46,47034.35,BULL,2.6487,0.053,-1.7073,0.6446,47015.0,0,3,0,2,NO,NO
2022-01-01 10:27,BTCUSDT,1m,BULL_ABSORPTION,LONG,47028.02,47034.71,47000.71,47020.62,BEAR,7.9345,0.158,-2.8665,0.3613,47000.0,0,0,0,1,NO,NO
2022-01-01 10:28,BTCUSDT,1m,NONE,—,47020.62,47030.84,46812.99,46851.15,BEAR,104.94,2.092,-44.2288,0.4215,46815.0,0,0,0,2,N/A,NO
2022-01-01 10:29,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46847.59,46924.64,46825.98,46874.25,BULL,45.57,0.909,5.434,0.1192,46825.0,0,0,0,1,YES,NO
2022-01-01 10:30,BTCUSDT,1m,EXHAUSTION_BEAR,LONG,46874.26,46874.26,46811.3,46824.73,BEAR,19.0359,0.38,3.8129,0.2003,46810.0,0,0,0,2,NO,NO
2022-01-01 10:31,BTCUSDT,1m,NONE,—,46824.73,46849.99,46758.0,46766.45,BEAR,43.2342,0.862,-15.8742,0.3672,46760.0,0,0,0,1,N/A,NO
2022-01-01 10:32,BTCUSDT,1m,BULL_ABSORPTION,LONG,46770.83,46799.0,46743.95,46780.44,BULL,40.5977,0.809,3.0657,0.0755,46745.0,0,0,0,1,YES,NO
2022-01-01 10:33,BTCUSDT,1m,DELTA_DIV,SHORT,46780.43,46807.75,46772.6,46799.13,BULL,17.7793,0.354,-9.8707,0.5552,46775.0,0,7,0,2,YES,NO
2022-01-01 10:34,BTCUSDT,1m,BULL_ABSORPTION,LONG,46799.14,46799.14,46720.22,46752.45,BEAR,27.0864,0.54,0.5744,0.0212,46720.0,0,0,0,1,YES,NO
2022-01-01 10:35,BTCUSDT,1m,BULL_ABSORPTION,LONG,46752.45,46769.75,46715.39,46765.34,BULL,41.8297,0.834,0.6017,0.0144,46715.0,0,0,0,1,YES,NO
2022-01-01 10:36,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,46769.6,46837.43,46765.34,46819.62,BULL,22.8284,0.455,7.2408,0.3172,46765.0,0,0,0,1,NO,NO
2022-01-01 10:37,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46819.61,46847.64,46804.09,46821.44,BULL,20.0646,0.4,-1.2618,0.0629,46805.0,0,0,0,1,NO,NO
2022-01-01 10:38,BTCUSDT,1m,BULL_ABSORPTION,LONG,46824.53,46847.64,46810.78,46846.86,BULL,24.3292,0.485,1.6198,0.0666,46810.0,0,0,0,1,NO,NO
2022-01-01 10:39,BTCUSDT,1m,BULL_ABSORPTION,LONG,46843.21,46846.98,46817.08,46829.45,BEAR,8.4198,0.168,-1.5366,0.1825,46815.0,0,0,0,1,YES,NO
2022-01-01 10:40,BTCUSDT,1m,BULL_INITIATION,LONG,46829.45,46885.16,46829.45,46878.42,BULL,44.7304,0.892,32.7162,0.7314,46830.0,11,0,0,2,NO,NO
2022-01-01 10:41,BTCUSDT,1m,NONE,—,46878.43,46885.15,46821.79,46837.84,BEAR,14.8993,0.297,-6.6313,0.4451,46820.0,0,0,0,1,N/A,NO
2022-01-01 10:42,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46837.84,46880.43,46834.46,46840.0,BULL,11.1645,0.223,-2.7855,0.2495,46835.0,0,0,0,2,NO,NO
2022-01-01 10:43,BTCUSDT,1m,NONE,—,46840.13,46969.69,46837.12,46966.68,BULL,18.441,0.368,10.233,0.5549,46835.0,27,0,0,2,N/A,NO
2022-01-01 10:44,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46966.68,47017.95,46966.68,46979.5,BULL,12.053,0.24,3.593,0.2981,46965.0,0,0,0,2,NO,NO
2022-01-01 10:45,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46979.5,47081.02,46975.41,47014.77,BULL,15.4056,0.307,0.5418,0.0352,46975.0,0,0,0,1,YES,NO
2022-01-01 10:46,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47014.78,47039.37,46988.45,47000.0,BEAR,11.841,0.236,3.031,0.256,46990.0,0,0,0,2,YES,NO
2022-01-01 10:47,BTCUSDT,1m,CVD_DIV,LONG,46999.99,47000.0,46918.43,46919.95,BEAR,12.2832,0.245,-1.9216,0.1564,46920.0,0,0,0,1,YES,NO
2022-01-01 10:48,BTCUSDT,1m,NONE,—,46919.94,46951.85,46918.44,46951.84,BULL,4.5178,0.09,0.9548,0.2113,46920.0,0,0,0,1,N/A,NO
2022-01-01 10:49,BTCUSDT,1m,BULL_ABSORPTION,LONG,46951.85,46954.89,46914.61,46937.99,BEAR,10.408,0.208,-2.9904,0.2873,46915.0,0,0,0,1,YES,NO
2022-01-01 10:50,BTCUSDT,1m,BULL_ABSORPTION,LONG,46937.98,46982.15,46916.02,46970.76,BULL,7.3554,0.147,2.2178,0.3015,46915.0,0,0,0,2,YES,NO
2022-01-01 10:51,BTCUSDT,1m,NONE,—,46970.77,47020.34,46970.61,47018.63,BULL,10.284,0.205,-1.3,0.1264,46970.0,0,0,0,1,N/A,NO
2022-01-01 10:52,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,47018.64,47026.42,46996.3,46999.24,BEAR,7.1952,0.143,-3.1056,0.4316,46995.0,0,0,0,2,YES,NO
2022-01-01 10:53,BTCUSDT,1m,NONE,—,47002.46,47002.66,46975.64,46975.65,BEAR,3.4225,0.068,0.0605,0.0177,46975.0,0,0,0,1,N/A,NO
2022-01-01 10:54,BTCUSDT,1m,BULL_ABSORPTION,LONG,46975.65,46975.65,46935.6,46960.42,BEAR,16.9688,0.338,9.884,0.5825,46935.0,8,0,0,3,NO,NO
2022-01-01 10:55,BTCUSDT,1m,CVD_DIV,LONG,46960.42,46966.0,46941.1,46941.1,BEAR,3.7495,0.075,-2.3285,0.621,46940.0,0,5,0,2,YES,NO
2022-01-01 10:56,BTCUSDT,1m,DELTA_DIV,SHORT,46941.11,46946.13,46941.1,46944.45,BULL,4.5674,0.091,-2.867,0.6277,46940.0,0,1,0,1,YES,NO
2022-01-01 10:57,BTCUSDT,1m,NONE,—,46944.46,46944.46,46904.51,46910.21,BEAR,5.2648,0.105,-0.9224,0.1752,46905.0,0,0,0,1,N/A,NO
2022-01-01 10:58,BTCUSDT,1m,NONE,—,46910.21,46910.21,46880.0,46880.0,BEAR,21.3438,0.426,-3.1278,0.1465,46880.0,0,0,0,1,N/A,NO
2022-01-01 10:59,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46880.01,46902.89,46868.71,46871.08,BEAR,8.0052,0.16,-4.5094,0.5633,46870.0,0,7,0,3,NO,NO
2022-01-01 11:00,BTCUSDT,1m,BULL_ABSORPTION,LONG,46871.09,46889.69,46863.31,46882.54,BULL,19.112,0.381,-8.682,0.4543,46865.0,0,0,0,2,NO,NO
2022-01-01 11:01,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46882.04,46907.59,46864.02,46867.26,BEAR,34.3395,0.685,-11.3319,0.33,46865.0,0,0,0,2,NO,NO
2022-01-01 11:02,BTCUSDT,1m,BULL_ABSORPTION,LONG,46871.66,46893.38,46862.41,46891.21,BULL,19.9722,0.398,-1.017,0.0509,46860.0,0,0,0,2,YES,NO
2022-01-01 11:03,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,46891.2,46929.44,46882.6,46925.07,BULL,6.0615,0.121,2.5461,0.42,46885.0,0,0,0,1,NO,NO
2022-01-01 11:04,BTCUSDT,1m,NONE,—,46925.08,46945.18,46923.95,46940.31,BULL,5.0512,0.101,0.7824,0.1549,46925.0,0,0,0,1,N/A,NO
2022-01-01 11:05,BTCUSDT,1m,BULL_ABSORPTION,LONG,46940.3,46950.0,46932.37,46950.0,BULL,4.91,0.098,0.7628,0.1554,46930.0,0,0,0,1,NO,NO
2022-01-01 11:06,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46949.99,46960.39,46937.65,46937.66,BEAR,6.574,0.131,-1.669,0.2539,46940.0,0,0,0,2,YES,NO
2022-01-01 11:07,BTCUSDT,1m,BULL_ABSORPTION,LONG,46937.66,46937.66,46865.04,46894.52,BEAR,20.9505,0.418,-8.3685,0.3994,46865.0,0,0,0,1,NO,NO
2022-01-01 11:08,BTCUSDT,1m,BULL_ABSORPTION,LONG,46894.52,46901.87,46874.47,46893.02,BEAR,7.859,0.157,-0.948,0.1206,46875.0,0,0,0,1,YES,NO
2022-01-01 11:09,BTCUSDT,1m,DELTA_DIV,SHORT,46893.02,46918.6,46893.01,46915.0,BULL,8.107,0.162,-1.964,0.2423,46895.0,0,0,0,1,YES,NO
2022-01-01 11:10,BTCUSDT,1m,EXHAUSTION_BEAR,LONG,46915.0,46915.0,46863.59,46863.6,BEAR,5.267,0.105,1.065,0.2022,46865.0,0,0,0,2,YES,NO
2022-01-01 11:11,BTCUSDT,1m,NONE,—,46863.6,46915.0,46863.59,46902.01,BULL,8.179,0.163,0.385,0.0471,46865.0,0,0,0,1,N/A,NO
2022-01-01 11:12,BTCUSDT,1m,NONE,—,46902.01,46908.26,46885.84,46887.96,BEAR,6.1256,0.122,-0.0288,0.0047,46885.0,0,0,0,1,N/A,NO
2022-01-01 11:13,BTCUSDT,1m,NONE,—,46887.96,46897.74,46887.96,46895.21,BULL,2.3058,0.046,-0.097,0.0421,46890.0,0,0,0,1,N/A,NO
2022-01-01 11:14,BTCUSDT,1m,NONE,—,46895.2,46931.7,46890.43,46925.19,BULL,9.432,0.188,0.7728,0.0819,46890.0,0,0,0,1,N/A,NO
2022-01-01 11:15,BTCUSDT,1m,NONE,—,46925.2,46975.95,46915.07,46963.78,BULL,16.3632,0.326,10.98,0.671,46915.0,12,0,0,2,N/A,NO
2022-01-01 11:16,BTCUSDT,1m,NONE,—,46963.79,47007.73,46963.78,46990.45,BULL,18.3978,0.367,4.9374,0.2684,46965.0,0,0,0,1,N/A,NO
2022-01-01 11:17,BTCUSDT,1m,NONE,—,46990.46,46990.46,46950.18,46952.56,BEAR,22.944,0.457,-4.9072,0.2139,46950.0,0,0,0,1,N/A,NO
2022-01-01 11:18,BTCUSDT,1m,NONE,—,46952.56,46970.0,46952.56,46969.99,BULL,10.9116,0.218,1.3608,0.1247,46955.0,0,0,0,1,N/A,NO
2022-01-01 11:19,BTCUSDT,1m,NONE,—,46969.98,46995.0,46965.39,46995.0,BULL,14.445,0.288,-1.2678,0.0878,46965.0,0,0,0,1,N/A,NO
2022-01-01 11:20,BTCUSDT,1m,BULL_ABSORPTION,LONG,46994.99,46995.0,46957.31,46973.88,BEAR,8.8416,0.176,1.7328,0.196,46955.0,0,0,0,1,NO,NO
2022-01-01 11:21,BTCUSDT,1m,NONE,—,46970.06,46987.99,46921.61,46925.59,BEAR,14.7472,0.294,-0.0832,0.0056,46920.0,0,0,0,1,N/A,NO
2022-01-01 11:22,BTCUSDT,1m,BULL_ABSORPTION,LONG,46925.59,46936.0,46898.97,46936.0,BULL,5.4894,0.109,0.7042,0.1283,46900.0,0,0,0,2,NO,NO
2022-01-01 11:23,BTCUSDT,1m,BULL_ABSORPTION,LONG,46930.19,46950.43,46916.03,46925.42,BEAR,11.207,0.223,-6.6304,0.5916,46915.0,0,7,0,3,YES,NO
2022-01-01 11:24,BTCUSDT,1m,BULL_ABSORPTION,LONG,46925.42,46935.53,46911.78,46928.61,BULL,12.1525,0.242,-5.6525,0.4651,46910.0,0,0,0,2,YES,NO
2022-01-01 11:25,BTCUSDT,1m,BULL_ABSORPTION,LONG,46928.6,46934.86,46910.21,46934.37,BULL,5.39,0.107,1.053,0.1954,46910.0,0,0,0,2,YES,NO
2022-01-01 11:26,BTCUSDT,1m,NONE,—,46934.37,46949.59,46934.36,46948.33,BULL,9.0807,0.181,4.0869,0.4501,46935.0,0,0,0,1,N/A,NO
2022-01-01 11:27,BTCUSDT,1m,BULL_ABSORPTION,LONG,46948.32,46951.57,46934.68,46947.49,BEAR,5.9316,0.118,-2.0412,0.3441,46935.0,0,0,0,2,YES,NO
2022-01-01 11:28,BTCUSDT,1m,NONE,—,46947.49,46970.18,46947.0,46965.79,BULL,6.04,0.12,0.385,0.0637,46945.0,0,0,0,1,N/A,NO
2022-01-01 11:29,BTCUSDT,1m,BULL_ABSORPTION,LONG,46965.79,46976.76,46935.0,46956.77,BEAR,9.4768,0.189,-0.7712,0.0814,46935.0,0,0,0,1,YES,NO
2022-01-01 11:30,BTCUSDT,1m,BULL_ABSORPTION,LONG,46956.78,46969.0,46950.16,46966.56,BULL,4.7128,0.094,0.724,0.1536,46950.0,0,0,0,1,NO,NO
2022-01-01 11:31,BTCUSDT,1m,CVD_DIV,SHORT,46968.56,46976.81,46905.38,46909.48,BEAR,6.1698,0.123,-3.0282,0.4908,46905.0,0,0,0,1,YES,NO
2022-01-01 11:32,BTCUSDT,1m,BULL_ABSORPTION,LONG,46909.48,46915.69,46887.96,46908.97,BEAR,6.4458,0.129,0.111,0.0172,46890.0,0,0,0,1,NO,NO
2022-01-01 11:33,BTCUSDT,1m,BEAR_INITIATION,SHORT,46908.97,46910.77,46865.56,46874.61,BEAR,22.6638,0.452,-13.8474,0.611,46865.0,0,9,0,2,NO,NO
2022-01-01 11:34,BTCUSDT,1m,NONE,—,46874.61,46896.13,46868.7,46896.12,BULL,6.6645,0.133,-0.0755,0.0113,46870.0,0,0,0,1,N/A,NO
2022-01-01 11:35,BTCUSDT,1m,BULL_ABSORPTION,LONG,46896.12,46899.57,46887.13,46895.18,BEAR,5.6548,0.113,0.182,0.0322,46885.0,0,0,0,1,NO,NO
2022-01-01 11:36,BTCUSDT,1m,NONE,—,46895.18,46895.18,46850.91,46851.01,BEAR,72.0774,1.437,-38.8836,0.5395,46850.0,0,9,0,2,N/A,NO
2022-01-01 11:37,BTCUSDT,1m,BULL_ABSORPTION,LONG,46851.01,46884.7,46819.9,46873.04,BULL,16.5399,0.33,9.0727,0.5485,46820.0,13,0,0,3,YES,NO
2022-01-01 11:38,BTCUSDT,1m,BULL_INITIATION,LONG,46875.8,46900.0,46873.04,46898.37,BULL,9.727,0.194,5.482,0.5636,46875.0,5,0,0,3,YES,NO
2022-01-01 11:39,BTCUSDT,1m,NONE,—,46896.34,46951.0,46896.34,46939.05,BULL,27.7123,0.553,19.1785,0.6921,46895.0,11,0,0,2,N/A,NO
2022-01-01 11:40,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,46939.05,46986.57,46936.66,46979.51,BULL,9.081,0.181,1.571,0.173,46935.0,0,0,0,1,YES,NO
2022-01-01 11:41,BTCUSDT,1m,CVD_DIV,SHORT,46979.51,46994.24,46957.47,46964.84,BEAR,15.0108,0.299,-6.2818,0.4185,46955.0,0,0,0,1,NO,NO
